Cloud,Title,URL
AZURE,Data Lake,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FData%20Lake.svg
AZURE,Data Lake Analytics,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FData%20Lake%20Analytics.svg
AZURE,Data Lake Storage,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FData%20Lake%20Storage.svg
AZURE,Data Lake Store Gen,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FData%20Lake%20Store%20Gen1.svg
AZURE,Dedicated Event Hub,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FDedicated%20Event%20Hub.svg
AZURE,DeveloperTools,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FDeveloperTools.svg
AZURE,Device Compliance,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FDevice%20Compliance.svg
AZURE,Device Config,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FDevice%20Config.svg
AZURE,Device Provisioning Services,https://icons.terrastruct.com/azure%2FInternet%20of%20Things%20Service%20Color%2FDevice%20Provisioning%20Services.svg
AZURE,Devices Groups,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FDevices%20Groups.svg
AZURE,Diagnostic Settings,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FDiagnostic%20Settings.svg
AZURE,Disk Snapshots,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FDisk%20Snapshots.svg
AZURE,Disks,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FDisks.svg
AZURE,EBooks,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FeBooks.svg
AZURE,Education,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FEducation.svg
AZURE,Elastic Database Pools,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FElastic%20Database%20Pools.svg
AZURE,Elastic Job Agents,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FElastic%20Job%20Agents.svg
AZURE,Enrollment,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FEnrollment.svg
AZURE,Enterprise Applications,https://icons.terrastruct.com/azure%2FIdentity%20Service%20Color%2FEnterprise%20Applications.svg
AZURE,Event Grid Domains,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FEvent%20Grid%20Domains.svg
AZURE,Event Grid Subscriptions,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FEvent%20Grid%20Subscriptions.svg
AZURE,Event Grid Topics,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FEvent%20Grid%20Topics.svg
AZURE,Event Hub Clusters,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FEvent%20Hub%20Clusters.svg
AZURE,Event Hubs,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FEvent%20Hubs.svg
AZURE,Exchange On Premises Access,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FExchange%20On-Premises%20Access.svg
AZURE,ExpressRoute Circuits,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FExpressRoute%20Circuits.svg
AZURE,Free Services,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FFree%20Services.svg
AZURE,Front Doors,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FFront%20Doors.svg
AZURE,Function Apps,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FFunction%20Apps.svg
AZURE,General Storage,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FGeneral%20Storage.svg
AZURE,Genomics Accounts,https://icons.terrastruct.com/azure%2FAI%20and%20ML%20Service%20Color%2FGenomics%20Accounts.svg
AZURE,Guest Assignments,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FGuest%20Assignments.svg
AZURE,HD Insight,https://icons.terrastruct.com/azure%2F_Companies%2FHD-Insight.svg
AZURE,HDInsightClusters,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FHDInsightClusters.svg
AZURE,Help Support,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FHelp%20Support.svg
AZURE,HockeyApp,https://icons.terrastruct.com/azure%2F_Companies%2FHockeyApp.svg
AZURE,Identity Governance,https://icons.terrastruct.com/azure%2FIdentity%20Service%20Color%2FIdentity%20governance.svg
AZURE,Image Definitions,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FImage%20Definitions.svg
AZURE,Image Versions,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FImage%20Versions.svg
AZURE,Information,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FInformation.svg
AZURE,Integration Accounts,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FIntegration%20Accounts.svg
AZURE,Integration Service Environments,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FIntegration%20Service%20Environments.svg
AZURE,Intune App Protection,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FIntune%20App%20Protection.svg
AZURE,IoT Central Applications,https://icons.terrastruct.com/azure%2FInternet%20of%20Things%20Service%20Color%2FIoT%20Central%20Applications.svg
AZURE,Key Vaults,https://icons.terrastruct.com/azure%2FSecurity%20Service%20Color%2FKey%20Vaults.svg
AZURE,Kubernetes,https://icons.terrastruct.com/azure%2F_Companies%2FKubernetes.svg
AZURE,Kubernetes Services,https://icons.terrastruct.com/azure%2FContainer%20Service%20Color%2FKubernetes%20Services.svg
AZURE,Load Balancers,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FLoad%20Balancers.svg
AZURE,Local Network Gateways,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FLocal%20Network%20Gateways.svg
AZURE,Log Analytics Workspaces,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FLog%20Analytics%20Workspaces.svg
AZURE,Logic Apps,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FLogic%20Apps.svg
AZURE,Logic Apps Custom Connector,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FLogic%20Apps%20Custom%20Connector.svg
AZURE,Logo DC OS,https://icons.terrastruct.com/azure%2F_Companies%2FLogo-DC-OS.svg
AZURE,Logo Docker,https://icons.terrastruct.com/azure%2F_Companies%2FLogo-docker.svg
AZURE,Logo Pluralsight Mono,https://icons.terrastruct.com/azure%2F_Companies%2Flogo_pluralsight_mono.svg
AZURE,Logo Pluralsight Twotone,https://icons.terrastruct.com/azure%2F_Companies%2Flogo_pluralsight_twotone.svg
AZURE,Machine Learning Service Workspaces,https://icons.terrastruct.com/azure%2FAI%20and%20ML%20Service%20Color%2FMachine%20Learning%20Service%20Workspaces.svg
AZURE,Machine Learning Studio Web Service Plans,https://icons.terrastruct.com/azure%2FAI%20and%20ML%20Service%20Color%2FMachine%20Learning%20Studio%20Web%20Service%20Plans.svg
AZURE,Machine Learning Studio Web Services,https://icons.terrastruct.com/azure%2FAI%20and%20ML%20Service%20Color%2FMachine%20Learning%20Studio%20Web%20Services.svg
AZURE,Machine Learning Studio Workspaces,https://icons.terrastruct.com/azure%2FAI%20and%20ML%20Service%20Color%2FMachine%20Learning%20Studio%20Workspaces.svg
AZURE,Managed Applications,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FManaged%20Applications.svg
AZURE,Managed Databases,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FManaged%20Databases.svg
AZURE,Managed Desktop,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FManaged%20Desktop.svg
AZURE,Managed Identities,https://icons.terrastruct.com/azure%2FIdentity%20Service%20Color%2FManaged%20Identities.svg
AZURE,Management Groups,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FManagement%20Groups.svg
AZURE,Marketplace,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FMarketplace.svg
AZURE,Media Encoding,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FMedia%2FMedia%20Encoding.svg
AZURE,Media On Demand,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FMedia%2FMedia%20On-Demand.svg
AZURE,Mesh Applications,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FMesh%20Applications.svg
AZURE,Metrics,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FMetrics.svg
AZURE,Migration Projects,https://icons.terrastruct.com/azure%2FMigrate%20Service%20Color%2FMigration%20Projects.svg
AZURE,Monitor,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FMonitor.svg
AZURE,Network Interfaces,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FNetwork%20Interfaces.svg
AZURE,Network Security Groups (Classic,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FNetwork%20Security%20Groups%20%28Classic%29.svg
AZURE,Network Watcher,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FNetwork%20Watcher.svg
AZURE,Network Watcher,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FNetwork%20Watcher.svg
AZURE,Non Azure Machine,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FNon-azure-machine.svg
AZURE,Notification Hub Namespaces,https://icons.terrastruct.com/azure%2FWeb%20Service%20Color%2FNotification%20Hub%20Namespaces.svg
AZURE,Notification Hubs,https://icons.terrastruct.com/azure%2FMobile%20Service%20Color%2FNotification%20Hubs.svg
AZURE,OS Images (Classic,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FOS%20Images%20%28Classic%29.svg
AZURE,On Premises Data Gateways,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FOn-premises%20Data%20Gateways.svg
AZURE,Policy,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FPolicy.svg
AZURE,Public IP Addresses,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FPublic%20IP%20Addresses.svg
AZURE,Queues Storage,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FQueues%20Storage.svg
AZURE,Quick Start Center,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FQuick%20Start%20Center.svg
AZURE,Recent,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FRecent.svg
AZURE,Recovery Services Vaults,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FRecovery%20Services%20Vaults.svg
AZURE,Recovery Services Vaults,https://icons.terrastruct.com/azure%2FMigrate%20Service%20Color%2FRecovery%20Services%20Vaults.svg
AZURE,Reservations,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FReservations.svg
AZURE,Reserved IP Addresses (Classic,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FReserved%20IP%20Addresses%20%28Classic%29.svg
AZURE,Resource,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FResource.svg
AZURE,Resource Explorer,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FResource%20Explorer.svg
AZURE,Resource Graph Explorer,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FResource%20Graph%20Explorer.svg
AZURE,Resource Groups,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FResource%20Groups.svg
AZURE,Route Filters,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FRoute%20Filters.svg
AZURE,Route Tables,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FRoute%20Tables.svg
AZURE,SAP HANA On Azure,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FSAP%20HANA%20on%20Azure.svg
AZURE,SQL Databases,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FSQL%20Databases.svg
AZURE,SQL Managed Instances,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FSQL%20Managed%20Instances.svg
AZURE,SQL Server Stretch Databases,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FSQL%20Server%20stretch%20Databases.svg
AZURE,SQL Servers,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FSQL%20Servers.svg
AZURE,Scheduler Job Collections,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FScheduler%20Job%20Collections.svg
AZURE,Security Baselines,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FSecurity%20Baselines.svg
AZURE,Security Center,https://icons.terrastruct.com/azure%2FSecurity%20Service%20Color%2FSecurity%20Center.svg
AZURE,SendGrid Accounts,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FSendGrid%20Accounts.svg
AZURE,Service Catalog Managed Application Definitions,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FService%20Catalog%20Managed%20Application%20Definitions.svg
AZURE,Service Endpoint Policies,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FService%20Endpoint%20Policies.svg
AZURE,Service Fabric Clusters,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FService%20Fabric%20Clusters.svg
AZURE,Service Health,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FService%20Health.svg
AZURE,Shared Dashboard,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FShared%20Dashboard.svg
AZURE,Shared Image Galleries,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FShared%20Image%20Galleries.svg
AZURE,SignalR,https://icons.terrastruct.com/azure%2FWeb%20Service%20Color%2FSignalR.svg
AZURE,Software As A Service (SaaS,https://icons.terrastruct.com/azure%2FIntegration%20Service%20Color%2FSoftware%20as%20a%20Service%20%28SaaS%29.svg
AZURE,Software Update,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FSoftware%20Update.svg
AZURE,Solutions,https://icons.terrastruct.com/azure%2FManagement%20and%20Governance%20Service%20Color%2FSolutions.svg
AZURE,Spatial Anchor,https://icons.terrastruct.com/azure%2FMixed%20Reality%20Service%20Icon%2FSpatial%20Anchor.svg
AZURE,StackOverflow,https://icons.terrastruct.com/azure%2F_Companies%2FStackOverflow.svg
AZURE,StorSimple Data Managers,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FStorSimple%20Data%20Managers.svg
AZURE,StorSimple Device Managers,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FStorSimple%20Device%20Managers.svg
AZURE,Storage Accounts,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FStorage%20Accounts.svg
AZURE,Storage Accounts (classic,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FStorage%20Accounts%20%28classic%29.svg
AZURE,Storage Explorer,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FStorage%20Explorer.svg
AZURE,Storage Sync Services,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FStorage%20Sync%20Services.svg
AZURE,Stream Analytics Jobs,https://icons.terrastruct.com/azure%2FAnalytics%20Service%20Color%2FStream%20Analytics%20Jobs.svg
AZURE,Subscriptions,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FSubscriptions.svg
AZURE,Support,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FSupport.svg
AZURE,Support Requests,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FSupport%20Requests.svg
AZURE,Table Storage,https://icons.terrastruct.com/azure%2FStorage%20Service%20Color%2FTable%20Storage.svg
AZURE,Tag,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FTag.svg
AZURE,Tags,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FTags.svg
AZURE,Templates,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FTemplates.svg
AZURE,Tenant Status,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FTenant%20Status.svg
AZURE,Time Series Insights Environments,https://icons.terrastruct.com/azure%2FInternet%20of%20Things%20Service%20Color%2FTime%20Series%20Insights%20environments.svg
AZURE,Time Series Insights Events Sources,https://icons.terrastruct.com/azure%2FInternet%20of%20Things%20Service%20Color%2FTime%20Series%20Insights%20Events%20Sources.svg
AZURE,Tools,https://icons.terrastruct.com/azure%2FIntune%20Service%20Color%2FTools.svg
AZURE,Traffic Manager Profiles,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FTraffic%20Manager%20Profiles.svg
AZURE,Two User Icon,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FTwo%20User%20Icon.svg
AZURE,User Health Icon,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FUser%20Health%20Icon.svg
AZURE,User Icon,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FUser%20Icon.svg
AZURE,User Privacy,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FUser%20Privacy.svg
AZURE,User Resource,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FUser%20Resource.svg
AZURE,VM,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM.svg
AZURE,VM (Classic,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM%20%28Classic%29.svg
AZURE,VM Images,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%20Images.svg
AZURE,VM Linux,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM-Linux.svg
AZURE,VM Linux Non Azure,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM-Linux-non-azure.svg
AZURE,VM Non Azure,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM-non-azure.svg
AZURE,VM Scale Sets,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM%20Scale%20Sets.svg
AZURE,VM Windows,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM-windows.svg
AZURE,VM Windows Non Azure,https://icons.terrastruct.com/azure%2FCompute%20Service%20Color%2FVM%2FVM-windows-non-azure.svg
AZURE,Virtual Clusters,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FVirtual%20Clusters.svg
AZURE,Virtual Datacenter,https://icons.terrastruct.com/azure%2FDatabases%20Service%20Color%2FVirtual%20Datacenter.svg
AZURE,Virtual Network (Classic,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FVirtual%20Network%20%28Classic%29.svg
AZURE,Virtual Network Gateways,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FVirtual%20Network%20Gateways.svg
AZURE,Virtual Networks,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FVirtual%20Networks.svg
AZURE,Virtual WANs,https://icons.terrastruct.com/azure%2FNetworking%20Service%20Color%2FVirtual%20WANs.svg
AZURE,Web App Firewall,https://icons.terrastruct.com/azure%2FOther%20Category%20Service%20Icon%2FWeb%20App%20Firewall.svg
AZURE,WebAppUmbraco,https://icons.terrastruct.com/azure%2F_Companies%2FWebAppUmbraco.svg
AZURE,WebAppWordPress,https://icons.terrastruct.com/azure%2F_Companies%2FWebAppWordPress.svg
AZURE,What's New,https://icons.terrastruct.com/azure%2FGeneral%20Service%20Icons%2FWhat%27s%20New.svg
AZURE,Windows 10 IoT Core Services,https://icons.terrastruct.com/azure%2FInternet%20of%20Things%20Service%20Color%2FWindows%2010%20IoT%20Core%20Services.svg
AWS,AD Connector Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAD-Connector_light-bg.svg
AWS,AR VR,https://icons.terrastruct.com/aws%2FAR%20&%20VR%2FAR-VR.svg
AWS,AR VR Light,https://icons.terrastruct.com/aws%2FAR%20&%20VR%2FAR-VR_light-bg.svg
AWS,AWS Amplify,https://icons.terrastruct.com/aws%2FMobile%2FAWS-Amplify.svg
AWS,AWS Amplify Light,https://icons.terrastruct.com/aws%2FMobile%2FAWS-Amplify_light-bg.svg
AWS,AWS App Config,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-App-Config.svg
AWS,AWS App Config Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-App-Config_light-bg.svg
AWS,AWS App Mesh,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-App-Mesh.svg
AWS,AWS App Mesh Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-App-Mesh_light-bg.svg
AWS,AWS AppSync,https://icons.terrastruct.com/aws%2FMobile%2FAWS-AppSync.svg
AWS,AWS AppSync Light,https://icons.terrastruct.com/aws%2FMobile%2FAWS-AppSync_light-bg.svg
AWS,AWS Application Discovery Service,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Application-Discovery-Service.svg
AWS,AWS Application Discovery Service Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Application-Discovery-Service_light-bg.svg
AWS,AWS Artifact,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Artifact.svg
AWS,AWS Artifact Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Artifact_light-bg.svg
AWS,AWS Auto Scaling,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Auto-Scaling.svg
AWS,AWS Auto Scaling Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Auto-Scaling_light-bg.svg
AWS,AWS Backup,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Backup.svg
AWS,AWS Backup Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Backup_light-bg.svg
AWS,AWS Batch,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Batch.svg
AWS,AWS Batch Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Batch_light-bg.svg
AWS,AWS Braket,https://icons.terrastruct.com/aws%2FQuantum%20Technologies%2FAWS-Braket.svg
AWS,AWS Braket Light,https://icons.terrastruct.com/aws%2FQuantum%20Technologies%2FAWS-Braket_light-bg.svg
AWS,AWS Budgets,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Budgets.svg
AWS,AWS Budgets Light,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Budgets_light-bg.svg
AWS,AWS Certificate Authority Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Certificate-Authority_light-bg.svg
AWS,AWS Certificate Manager,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Certificate-Manager.svg
AWS,AWS Certificate Manager Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Certificate-Manager_light-bg.svg
AWS,AWS Client VPN,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Client-VPN.svg
AWS,AWS Client VPN Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Client-VPN_light-bg.svg
AWS,AWS Cloud,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-Cloud9.svg
AWS,AWS Cloud Alt Light,https://icons.terrastruct.com/aws%2F_Group%20Icons%2FAWS-Cloud-alt_light-bg.svg
AWS,AWS Cloud Development Kit,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-Cloud-Development-Kit.svg
AWS,AWS Cloud Development Kit Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-Cloud-Development-Kit_light-bg.svg
AWS,AWS Cloud Light,https://icons.terrastruct.com/aws%2F_Group%20Icons%2FAWS-Cloud_light-bg.svg
AWS,AWS Cloud Map,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Cloud-Map.svg
AWS,AWS Cloud Map Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Cloud-Map_light-bg.svg
AWS,AWS Cloud9 Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-Cloud9_light-bg.svg
AWS,AWS CloudFormation,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudFormation.svg
AWS,AWS CloudFormation Change Set Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudFormation_Change-Set_light-bg.svg
AWS,AWS CloudFormation Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudFormation_light-bg.svg
AWS,AWS CloudFormation Stack Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudFormation_Stack_light-bg.svg
AWS,AWS CloudFormation Template Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudFormation_Template_light-bg.svg
AWS,AWS CloudHSM,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-CloudHSM.svg
AWS,AWS CloudHSM Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-CloudHSM_light-bg.svg
AWS,AWS CloudTrail,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudTrail.svg
AWS,AWS CloudTrail Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-CloudTrail_light-bg.svg
AWS,AWS CodeBuild,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeBuild.svg
AWS,AWS CodeBuild Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeBuild_light-bg.svg
AWS,AWS CodeCommit,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeCommit.svg
AWS,AWS CodeCommit Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeCommit_light-bg.svg
AWS,AWS CodeDeploy,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeDeploy.svg
AWS,AWS CodeDeploy Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeDeploy_light-bg.svg
AWS,AWS CodePipeline,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodePipeline.svg
AWS,AWS CodePipeline Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodePipeline_light-bg.svg
AWS,AWS CodeStar,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeStar.svg
AWS,AWS CodeStar Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-CodeStar_light-bg.svg
AWS,AWS Command Line Interface,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-Command-Line-Interface.svg
AWS,AWS Command Line Interface,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Command-Line-Interface.svg
AWS,AWS Command Line Interface Light,https://icons.terrastruct.com/aws%2FDeveloper%20Tools%2FAWS-Command-Line-Interface_light-bg.svg
AWS,AWS Command Line Interface Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Command-Line-Interface_light-bg.svg
AWS,AWS Compute Optimizer,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Compute-Optimizer.svg
AWS,AWS Compute Optimizer Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Compute-Optimizer_light-bg.svg
AWS,AWS Config,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Config.svg
